,trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,route_id,service_id,direction_id,shape_id,stop_name,stop_code,location_type,location_sub_type,parent_station,wheelchair_boarding,stop_direction,geometry,short_names
605538,C5478717700,066452,27180.0,27180.0,7,Bécsi út / Vörösvári út,,,3653.0,3010,C54787RAAHHMAA-021,0,N087,Infopark,,,,,1.0,96,POINT (19.0605 47.469072),1
605539,C5478717700,008265,27300.0,27300.0,8,Bécsi út / Vörösvári út,,,4637.0,3010,C54787RAAHHMAA-021,0,N087,Közvágóhíd H,,,,,1.0,89,POINT (19.073486 47.468737),1
605540,C5478717700,008153,27420.0,27420.0,9,Bécsi út / Vörösvári út,,,5491.0,3010,C54787RAAHHMAA-021,0,N087,Mester utca / Könyves Kálmán körút,,,,,1.0,69,POINT (19.084482 47.469723),1
605541,C5478717700,F01502,27540.0,27540.0,10,Bécsi út / Vörösvári út,,,5864.0,3010,C54787RAAHHMAA-021,0,N087,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,70,POINT (19.089313 47.470305),1
605542,C5478717700,F01499,27660.0,27660.0,11,Bécsi út / Vörösvári út,,,6452.0,3010,C54787RAAHHMAA-021,0,N087,Albert Flórián út,,,,,1.0,41,POINT (19.096118 47.472723),1
605543,C5478717700,008286,27780.0,27780.0,12,Bécsi út / Vörösvári út,,,6920.0,3010,C54787RAAHHMAA-021,0,N087,Népliget M,,,,,1.0,23,POINT (19.099288 47.476294),1
605544,C5478717700,008147,27840.0,27840.0,13,Bécsi út / Vörösvári út,,,7617.0,3010,C54787RAAHHMAA-021,0,N087,Vajda Péter utca,,,,,1.0,31,POINT (19.103619 47.48177),1
605545,C5478717700,008149,27960.0,27960.0,14,Bécsi út / Vörösvári út,,,8197.0,3010,C54787RAAHHMAA-021,0,N087,Kőbányai út / Könyves Kálmán körút,,,,,1.0,25,POINT (19.107515 47.486236),1
605546,C5478717700,F01275,28080.0,28080.0,15,Bécsi út / Vörösvári út,,,8765.0,3010,C54787RAAHHMAA-021,0,N087,Hidegkuti Nándor Stadion,,,,,1.0,-1,POINT (19.108967 47.491164),1
605752,C5478717750,099629,26160.0,26160.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605753,C5478717750,099631,26220.0,26220.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605754,C5478717750,099633,26340.0,26340.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
605783,C5478717751,066459,26220.0,26220.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
605784,C5478717751,099629,26340.0,26340.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605785,C5478717751,099631,26400.0,26400.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605786,C5478717751,099633,26520.0,26520.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
605813,C5478717752,066455,26160.0,26160.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
605814,C5478717752,066457,26280.0,26280.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
605815,C5478717752,066459,26400.0,26400.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
605816,C5478717752,099629,26520.0,26520.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605817,C5478717752,099631,26580.0,26580.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605818,C5478717752,099633,26700.0,26700.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
605841,C5478717754,008152,26160.0,26160.0,22,Kelenföld vasútállomás M,,,12660.0,3010,C54787RAAHHMAA-021,1,N088,Mester utca / Könyves Kálmán körút,,,,,1.0,-110,POINT (19.083728 47.469596),1
605842,C5478717754,008155,26280.0,26280.0,23,Kelenföld vasútállomás M,,,13513.0,3010,C54787RAAHHMAA-021,1,N088,Közvágóhíd H,,,,,1.0,-94,POINT (19.072756 47.468737),1
605843,C5478717754,066451,26400.0,26400.0,24,Kelenföld vasútállomás M,,,14504.0,3010,C54787RAAHHMAA-021,1,N088,Infopark,,,,,1.0,-85,POINT (19.059717 47.469171),1
605844,C5478717754,066453,26460.0,26460.0,25,Kelenföld vasútállomás M,,,14970.0,3010,C54787RAAHHMAA-021,1,N088,Budafoki út / Dombóvári út,,,,,1.0,-75,POINT (19.053655 47.469808),1
605845,C5478717754,066455,26580.0,26580.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
605846,C5478717754,066457,26700.0,26700.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
605847,C5478717754,066459,26820.0,26820.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
605848,C5478717754,099629,26940.0,26940.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605849,C5478717754,099631,27000.0,27000.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605850,C5478717754,099633,27120.0,27120.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
605872,C5478717755,F01503,26220.0,26220.0,21,Kelenföld vasútállomás M,,,12286.0,3010,C54787RAAHHMAA-021,1,N088,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,-101,POINT (19.088529 47.470172),1
605873,C5478717755,008152,26340.0,26340.0,22,Kelenföld vasútállomás M,,,12660.0,3010,C54787RAAHHMAA-021,1,N088,Mester utca / Könyves Kálmán körút,,,,,1.0,-110,POINT (19.083728 47.469596),1
605874,C5478717755,008155,26460.0,26460.0,23,Kelenföld vasútállomás M,,,13513.0,3010,C54787RAAHHMAA-021,1,N088,Közvágóhíd H,,,,,1.0,-94,POINT (19.072756 47.468737),1
605875,C5478717755,066451,26580.0,26580.0,24,Kelenföld vasútállomás M,,,14504.0,3010,C54787RAAHHMAA-021,1,N088,Infopark,,,,,1.0,-85,POINT (19.059717 47.469171),1
605876,C5478717755,066453,26640.0,26640.0,25,Kelenföld vasútállomás M,,,14970.0,3010,C54787RAAHHMAA-021,1,N088,Budafoki út / Dombóvári út,,,,,1.0,-75,POINT (19.053655 47.469808),1
605877,C5478717755,066455,26760.0,26760.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
605878,C5478717755,066457,26880.0,26880.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
605879,C5478717755,066459,27000.0,27000.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
605880,C5478717755,099629,27120.0,27120.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605881,C5478717755,099631,27180.0,27180.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605882,C5478717755,099633,27300.0,27300.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
605901,C5478717756,008146,26160.0,26160.0,18,Kelenföld vasútállomás M,,,10529.0,3010,C54787RAAHHMAA-021,1,N088,Vajda Péter utca,,,,,1.0,-152,POINT (19.103174 47.481389),1
605902,C5478717756,F01286,26280.0,26280.0,19,Kelenföld vasútállomás M,,,11223.0,3010,C54787RAAHHMAA-021,1,N088,Népliget M,,,,,1.0,-150,POINT (19.098907 47.475879),1
605903,C5478717756,F01498,26340.0,26340.0,20,Kelenföld vasútállomás M,,,11692.0,3010,C54787RAAHHMAA-021,1,N088,Albert Flórián út,,,,,1.0,-127,POINT (19.095534 47.47239),1
605904,C5478717756,F01503,26460.0,26460.0,21,Kelenföld vasútállomás M,,,12286.0,3010,C54787RAAHHMAA-021,1,N088,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,-101,POINT (19.088529 47.470172),1
605905,C5478717756,008152,26580.0,26580.0,22,Kelenföld vasútállomás M,,,12660.0,3010,C54787RAAHHMAA-021,1,N088,Mester utca / Könyves Kálmán körút,,,,,1.0,-110,POINT (19.083728 47.469596),1
605906,C5478717756,008155,26700.0,26700.0,23,Kelenföld vasútállomás M,,,13513.0,3010,C54787RAAHHMAA-021,1,N088,Közvágóhíd H,,,,,1.0,-94,POINT (19.072756 47.468737),1
605907,C5478717756,066451,26820.0,26820.0,24,Kelenföld vasútállomás M,,,14504.0,3010,C54787RAAHHMAA-021,1,N088,Infopark,,,,,1.0,-85,POINT (19.059717 47.469171),1
605908,C5478717756,066453,26880.0,26880.0,25,Kelenföld vasútállomás M,,,14970.0,3010,C54787RAAHHMAA-021,1,N088,Budafoki út / Dombóvári út,,,,,1.0,-75,POINT (19.053655 47.469808),1
605909,C5478717756,066455,27000.0,27000.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
605910,C5478717756,066457,27120.0,27120.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
605911,C5478717756,066459,27240.0,27240.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
605912,C5478717756,099629,27360.0,27360.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605913,C5478717756,099631,27420.0,27420.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605914,C5478717756,099633,27540.0,27540.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
605931,C5478717757,008262,26160.0,26160.0,16,Kelenföld vasútállomás M,,,9379.0,3010,C54787RAAHHMAA-021,1,N088,Hidegkuti Nándor Stadion,,,,,1.0,-180,POINT (19.10891 47.49069),1
605932,C5478717757,008148,26280.0,26280.0,17,Kelenföld vasútállomás M,,,9955.0,3010,C54787RAAHHMAA-021,1,N088,Kőbányai út / Könyves Kálmán körút,,,,,1.0,-152,POINT (19.107077 47.485742),1
605933,C5478717757,008146,26340.0,26340.0,18,Kelenföld vasútállomás M,,,10529.0,3010,C54787RAAHHMAA-021,1,N088,Vajda Péter utca,,,,,1.0,-152,POINT (19.103174 47.481389),1
605934,C5478717757,F01286,26460.0,26460.0,19,Kelenföld vasútállomás M,,,11223.0,3010,C54787RAAHHMAA-021,1,N088,Népliget M,,,,,1.0,-150,POINT (19.098907 47.475879),1
605935,C5478717757,F01498,26520.0,26520.0,20,Kelenföld vasútállomás M,,,11692.0,3010,C54787RAAHHMAA-021,1,N088,Albert Flórián út,,,,,1.0,-127,POINT (19.095534 47.47239),1
605936,C5478717757,F01503,26640.0,26640.0,21,Kelenföld vasútállomás M,,,12286.0,3010,C54787RAAHHMAA-021,1,N088,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,-101,POINT (19.088529 47.470172),1
605937,C5478717757,008152,26760.0,26760.0,22,Kelenföld vasútállomás M,,,12660.0,3010,C54787RAAHHMAA-021,1,N088,Mester utca / Könyves Kálmán körút,,,,,1.0,-110,POINT (19.083728 47.469596),1
605938,C5478717757,008155,26880.0,26880.0,23,Kelenföld vasútállomás M,,,13513.0,3010,C54787RAAHHMAA-021,1,N088,Közvágóhíd H,,,,,1.0,-94,POINT (19.072756 47.468737),1
605939,C5478717757,066451,27000.0,27000.0,24,Kelenföld vasútállomás M,,,14504.0,3010,C54787RAAHHMAA-021,1,N088,Infopark,,,,,1.0,-85,POINT (19.059717 47.469171),1
605940,C5478717757,066453,27060.0,27060.0,25,Kelenföld vasútállomás M,,,14970.0,3010,C54787RAAHHMAA-021,1,N088,Budafoki út / Dombóvári út,,,,,1.0,-75,POINT (19.053655 47.469808),1
605941,C5478717757,066455,27180.0,27180.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
605942,C5478717757,066457,27300.0,27300.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
605943,C5478717757,066459,27420.0,27420.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
605944,C5478717757,099629,27540.0,27540.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605945,C5478717757,099631,27600.0,27600.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605946,C5478717757,099633,27720.0,27720.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
605961,C5478717758,F01322,26220.0,26220.0,14,Kelenföld vasútállomás M,,,8290.0,3010,C54787RAAHHMAA-021,1,N088,Puskás Ferenc Stadion M,,,,,1.0,170,POINT (19.108151 47.500387),1
605962,C5478717758,F01329,26280.0,26280.0,15,Kelenföld vasútállomás M,,,8818.0,3010,C54787RAAHHMAA-021,1,N088,Hős utca,,,,,1.0,-179,POINT (19.109078 47.495706),1
605963,C5478717758,008262,26400.0,26400.0,16,Kelenföld vasútállomás M,,,9379.0,3010,C54787RAAHHMAA-021,1,N088,Hidegkuti Nándor Stadion,,,,,1.0,-180,POINT (19.10891 47.49069),1
605964,C5478717758,008148,26520.0,26520.0,17,Kelenföld vasútállomás M,,,9955.0,3010,C54787RAAHHMAA-021,1,N088,Kőbányai út / Könyves Kálmán körút,,,,,1.0,-152,POINT (19.107077 47.485742),1
605965,C5478717758,008146,26580.0,26580.0,18,Kelenföld vasútállomás M,,,10529.0,3010,C54787RAAHHMAA-021,1,N088,Vajda Péter utca,,,,,1.0,-152,POINT (19.103174 47.481389),1
605966,C5478717758,F01286,26700.0,26700.0,19,Kelenföld vasútállomás M,,,11223.0,3010,C54787RAAHHMAA-021,1,N088,Népliget M,,,,,1.0,-150,POINT (19.098907 47.475879),1
605967,C5478717758,F01498,26760.0,26760.0,20,Kelenföld vasútállomás M,,,11692.0,3010,C54787RAAHHMAA-021,1,N088,Albert Flórián út,,,,,1.0,-127,POINT (19.095534 47.47239),1
605968,C5478717758,F01503,26880.0,26880.0,21,Kelenföld vasútállomás M,,,12286.0,3010,C54787RAAHHMAA-021,1,N088,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,-101,POINT (19.088529 47.470172),1
605969,C5478717758,008152,27000.0,27000.0,22,Kelenföld vasútállomás M,,,12660.0,3010,C54787RAAHHMAA-021,1,N088,Mester utca / Könyves Kálmán körút,,,,,1.0,-110,POINT (19.083728 47.469596),1
605970,C5478717758,008155,27120.0,27120.0,23,Kelenföld vasútállomás M,,,13513.0,3010,C54787RAAHHMAA-021,1,N088,Közvágóhíd H,,,,,1.0,-94,POINT (19.072756 47.468737),1
605971,C5478717758,066451,27240.0,27240.0,24,Kelenföld vasútállomás M,,,14504.0,3010,C54787RAAHHMAA-021,1,N088,Infopark,,,,,1.0,-85,POINT (19.059717 47.469171),1
605972,C5478717758,066453,27300.0,27300.0,25,Kelenföld vasútállomás M,,,14970.0,3010,C54787RAAHHMAA-021,1,N088,Budafoki út / Dombóvári út,,,,,1.0,-75,POINT (19.053655 47.469808),1
605973,C5478717758,066455,27420.0,27420.0,26,Kelenföld vasútállomás M,,,15611.0,3010,C54787RAAHHMAA-021,1,N088,Hauszmann Alajos utca / Szerémi út,,,,,1.0,-168,POINT (19.04957 47.466536),1
605974,C5478717758,066457,27540.0,27540.0,27,Kelenföld vasútállomás M,,,16122.0,3010,C54787RAAHHMAA-021,1,N088,Hengermalom út / Szerémi út,,,,,1.0,-168,POINT (19.048336 47.462066),1
605975,C5478717758,066459,27660.0,27660.0,28,Kelenföld vasútállomás M,,,16586.0,3010,C54787RAAHHMAA-021,1,N088,Etele út / Fehérvári út,,,,,1.0,-79,POINT (19.042594 47.462389),1
605976,C5478717758,099629,27780.0,27780.0,29,Kelenföld vasútállomás M,,,17377.0,3010,C54787RAAHHMAA-021,1,N088,Bikás park M,,,,,1.0,-79,POINT (19.032434 47.463737),1
605977,C5478717758,099631,27840.0,27840.0,30,Kelenföld vasútállomás M,,,17654.0,3010,C54787RAAHHMAA-021,1,N088,Bártfai utca,,,,,1.0,-83,POINT (19.028906 47.464205),1
605978,C5478717758,099633,27960.0,27960.0,31,Kelenföld vasútállomás M,1.0,,18172.0,3010,C54787RAAHHMAA-021,1,N088,Kelenföld vasútállomás M,,,,,1.0,-169,POINT (19.02311 47.463988),1
610811,C5478720732,099634,26820.0,26820.0,0,Bécsi út / Vörösvári út,,1,0.0,3010,C54787RAAHHMAA-021,0,N087,Kelenföld vasútállomás M,,,,,1.0,6,POINT (19.023388 47.464473),1
610812,C5478720732,099632,26880.0,26880.0,1,Bécsi út / Vörösvári út,,,506.0,3010,C54787RAAHHMAA-021,0,N087,Bártfai utca,,,,,1.0,101,POINT (19.029635 47.464088),1
610813,C5478720732,099630,27000.0,27000.0,2,Bécsi út / Vörösvári út,,,792.0,3010,C54787RAAHHMAA-021,0,N087,Bikás park M,,,,,1.0,101,POINT (19.033309 47.463603),1
610814,C5478720732,066460,27120.0,27120.0,3,Bécsi út / Vörösvári út,,,1568.0,3010,C54787RAAHHMAA-021,0,N087,Etele út / Fehérvári út,,,,,1.0,100,POINT (19.043363 47.462254),1
610815,C5478720732,066458,27180.0,27180.0,4,Bécsi út / Vörösvári út,,,2036.0,3010,C54787RAAHHMAA-021,0,N087,Hengermalom út / Szerémi út,,,,,1.0,11,POINT (19.048509 47.462551),1
610816,C5478720732,066456,27240.0,27240.0,5,Bécsi út / Vörösvári út,,,2547.0,3010,C54787RAAHHMAA-021,0,N087,Hauszmann Alajos utca / Szerémi út,,,,,1.0,12,POINT (19.049756 47.467013),1
610817,C5478720732,066454,27360.0,27360.0,6,Bécsi út / Vörösvári út,,,3181.0,3010,C54787RAAHHMAA-021,0,N087,Budafoki út / Dombóvári út,,,,,1.0,104,POINT (19.054384 47.469646),1
610818,C5478720732,066452,27420.0,27420.0,7,Bécsi út / Vörösvári út,,,3653.0,3010,C54787RAAHHMAA-021,0,N087,Infopark,,,,,1.0,96,POINT (19.0605 47.469072),1
610819,C5478720732,008265,27540.0,27540.0,8,Bécsi út / Vörösvári út,,,4637.0,3010,C54787RAAHHMAA-021,0,N087,Közvágóhíd H,,,,,1.0,89,POINT (19.073486 47.468737),1
610820,C5478720732,008153,27660.0,27660.0,9,Bécsi út / Vörösvári út,,,5491.0,3010,C54787RAAHHMAA-021,0,N087,Mester utca / Könyves Kálmán körút,,,,,1.0,69,POINT (19.084482 47.469723),1
610821,C5478720732,F01502,27780.0,27780.0,10,Bécsi út / Vörösvári út,,,5864.0,3010,C54787RAAHHMAA-021,0,N087,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,70,POINT (19.089313 47.470305),1
610822,C5478720732,F01499,27900.0,27900.0,11,Bécsi út / Vörösvári út,,,6452.0,3010,C54787RAAHHMAA-021,0,N087,Albert Flórián út,,,,,1.0,41,POINT (19.096118 47.472723),1
610823,C5478720732,008286,28020.0,28020.0,12,Bécsi út / Vörösvári út,,,6920.0,3010,C54787RAAHHMAA-021,0,N087,Népliget M,,,,,1.0,23,POINT (19.099288 47.476294),1
610824,C5478720732,008147,28080.0,28080.0,13,Bécsi út / Vörösvári út,,,7617.0,3010,C54787RAAHHMAA-021,0,N087,Vajda Péter utca,,,,,1.0,31,POINT (19.103619 47.48177),1
610843,C5478720733,099634,27000.0,27000.0,0,Bécsi út / Vörösvári út,,1,0.0,3010,C54787RAAHHMAA-021,0,N087,Kelenföld vasútállomás M,,,,,1.0,6,POINT (19.023388 47.464473),1
610844,C5478720733,099632,27060.0,27060.0,1,Bécsi út / Vörösvári út,,,506.0,3010,C54787RAAHHMAA-021,0,N087,Bártfai utca,,,,,1.0,101,POINT (19.029635 47.464088),1
610845,C5478720733,099630,27180.0,27180.0,2,Bécsi út / Vörösvári út,,,792.0,3010,C54787RAAHHMAA-021,0,N087,Bikás park M,,,,,1.0,101,POINT (19.033309 47.463603),1
610846,C5478720733,066460,27300.0,27300.0,3,Bécsi út / Vörösvári út,,,1568.0,3010,C54787RAAHHMAA-021,0,N087,Etele út / Fehérvári út,,,,,1.0,100,POINT (19.043363 47.462254),1
610847,C5478720733,066458,27360.0,27360.0,4,Bécsi út / Vörösvári út,,,2036.0,3010,C54787RAAHHMAA-021,0,N087,Hengermalom út / Szerémi út,,,,,1.0,11,POINT (19.048509 47.462551),1
610848,C5478720733,066456,27420.0,27420.0,5,Bécsi út / Vörösvári út,,,2547.0,3010,C54787RAAHHMAA-021,0,N087,Hauszmann Alajos utca / Szerémi út,,,,,1.0,12,POINT (19.049756 47.467013),1
610849,C5478720733,066454,27540.0,27540.0,6,Bécsi út / Vörösvári út,,,3181.0,3010,C54787RAAHHMAA-021,0,N087,Budafoki út / Dombóvári út,,,,,1.0,104,POINT (19.054384 47.469646),1
610850,C5478720733,066452,27600.0,27600.0,7,Bécsi út / Vörösvári út,,,3653.0,3010,C54787RAAHHMAA-021,0,N087,Infopark,,,,,1.0,96,POINT (19.0605 47.469072),1
610851,C5478720733,008265,27720.0,27720.0,8,Bécsi út / Vörösvári út,,,4637.0,3010,C54787RAAHHMAA-021,0,N087,Közvágóhíd H,,,,,1.0,89,POINT (19.073486 47.468737),1
610852,C5478720733,008153,27840.0,27840.0,9,Bécsi út / Vörösvári út,,,5491.0,3010,C54787RAAHHMAA-021,0,N087,Mester utca / Könyves Kálmán körút,,,,,1.0,69,POINT (19.084482 47.469723),1
610853,C5478720733,F01502,27960.0,27960.0,10,Bécsi út / Vörösvári út,,,5864.0,3010,C54787RAAHHMAA-021,0,N087,Ferencváros vá. - Málenkij Robot Eh.,,,,,1.0,70,POINT (19.089313 47.470305),1
610854,C5478720733,F01499,28080.0,28080.0,11,Bécsi út / Vörösvári út,,,6452.0,3010,C54787RAAHHMAA-021,0,N087,Albert Flórián út,,,,,1.0,41,POINT (19.096118 47.472723),1
610875,C5478720734,099634,27240.0,27240.0,0,Bécsi út / Vörösvári út,,1,0.0,3010,C54787RAAHHMAA-021,0,N087,Kelenföld vasútállomás M,,,,,1.0,6,POINT (19.023388 47.464473),1
610876,C5478720734,099632,27300.0,27300.0,1,Bécsi út / Vörösvári út,,,506.0,3010,C54787RAAHHMAA-021,0,N087,Bártfai utca,,,,,1.0,101,POINT (19.029635 47.464088),1
610877,C5478720734,099630,27420.0,27420.0,2,Bécsi út / Vörösvári út,,,792.0,3010,C54787RAAHHMAA-021,0,N087,Bikás park M,,,,,1.0,101,POINT (19.033309 47.463603),1
610878,C5478720734,066460,27540.0,27540.0,3,Bécsi út / Vörösvári út,,,1568.0,3010,C54787RAAHHMAA-021,0,N087,Etele út / Fehérvári út,,,,,1.0,100,POINT (19.043363 47.462254),1
610879,C5478720734,066458,27600.0,27600.0,4,Bécsi út / Vörösvári út,,,2036.0,3010,C54787RAAHHMAA-021,0,N087,Hengermalom út / Szerémi út,,,,,1.0,11,POINT (19.048509 47.462551),1
610880,C5478720734,066456,27660.0,27660.0,5,Bécsi út / Vörösvári út,,,2547.0,3010,C54787RAAHHMAA-021,0,N087,Hauszmann Alajos utca / Szerémi út,,,,,1.0,12,POINT (19.049756 47.467013),1
610881,C5478720734,066454,27780.0,27780.0,6,Bécsi út / Vörösvári út,,,3181.0,3010,C54787RAAHHMAA-021,0,N087,Budafoki út / Dombóvári út,,,,,1.0,104,POINT (19.054384 47.469646),1
610882,C5478720734,066452,27840.0,27840.0,7,Bécsi út / Vörösvári út,,,3653.0,3010,C54787RAAHHMAA-021,0,N087,Infopark,,,,,1.0,96,POINT (19.0605 47.469072),1
610883,C5478720734,008265,27960.0,27960.0,8,Bécsi út / Vörösvári út,,,4637.0,3010,C54787RAAHHMAA-021,0,N087,Közvágóhíd H,,,,,1.0,89,POINT (19.073486 47.468737),1
610884,C5478720734,008153,28080.0,28080.0,9,Bécsi út / Vörösvári út,,,5491.0,3010,C54787RAAHHMAA-021,0,N087,Mester utca / Könyves Kálmán körút,,,,,1.0,69,POINT (19.084482 47.469723),1
610907,C5478720736,099634,27660.0,27660.0,0,Bécsi út / Vörösvári út,,1,0.0,3010,C54787RAAHHMAA-021,0,N087,Kelenföld vasútállomás M,,,,,1.0,6,POINT (19.023388 47.464473),1
610908,C5478720736,099632,27720.0,27720.0,1,Bécsi út / Vörösvári út,,,506.0,3010,C54787RAAHHMAA-021,0,N087,Bártfai utca,,,,,1.0,101,POINT (19.029635 47.464088),1
